pl_name,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmassprov,discoverymethod
"TOI-1117 b",8.90000000,0.95000000,-0.96000000,2.46000000,0.13000000,-0.12000000,"Mass","Transit"
"Kepler-106 b",5.30000000,,,0.82000000,0.11000000,-0.11000000,"Mass","Transit"
"TOI-4406 b",95.34852210,9.53485221,-9.53485221,11.20898070,0.22417961,-0.22417961,"Mass","Transit"
"TOI-2322 b",2.31000000,2.67000000,-1.54000000,0.99400000,0.05700000,-0.05900000,"Mass","Transit"
"CoRoT-6 b",940.74000000,108.06000000,-108.06000000,13.06800000,0.39200000,-0.39200000,"Mass","Transit"
"K2-182 b",20.97667486,5.40308292,-5.08525451,2.71257333,0.11096891,-0.09079274,"Mass","Transit"
"TOI-2345 c",7.27000000,2.27000000,-2.45000000,2.45100000,0.04500000,-0.04600000,"Mass","Transit"
"KMT-2021-BLG-0736L b",21.00000000,13.00000000,-10.00000000,4.86000000,,,"Mass","Microlensing"
"HD 25912 c",5252.75008249,437.33188803,-444.64194139,12.20000000,,,"Mass","Radial Velocity"
"TOI-7510 d",190.00000000,20.00000000,-20.00000000,10.52000000,0.32000000,-0.32000000,"Mass","Transit"
"HD 83443 c",476.74261050,158.91420350,-63.56568140,13.60000000,,,"Mass","Radial Velocity"
"UCAC4 328-061594 b",6674.39654700,,,12.10000000,,,"Mass","Imaging"
"Kepler-7 b",140.16303000,13.66669000,-13.34886000,18.18099800,0.14571700,-0.14571700,"Mass","Transit"
"KMT-2023-BLG-1454L b",200.23189641,225.65816897,-108.06165838,14.10000000,,,"Mass","Microlensing"
"K2-146 c",7.49000000,0.24000000,-0.24000000,2.19000000,0.07000000,-0.07000000,"Mass","Transit"
"PSR B1257+12 c",4.30000000,0.20000000,-0.20000000,1.91000000,,,"Mass","Pulsar Timing"
"HD 202772 A b",323.54931833,20.97667486,-20.02318964,18.23701160,0.78462865,-0.72858375,"Mass","Transit"
"KMT-2025-BLG-0481L b",187.51876013,270.15414595,-108.06165838,14.10000000,,,"Mass","Microlensing"
"TOI-480 b",20.80000000,4.40000000,-4.20000000,2.85372018,0.13233983,-0.10240654,"Mass","Transit"
"WASP-130 b",390.93090000,12.71320000,-12.71320000,9.97601000,0.33627000,-0.33627000,"Mass","Transit"
"WASP-157 b",182.43442000,29.55819000,-29.55819000,11.19000000,0.28000000,-0.28000000,"Mass","Transit"
"OGLE-2017-BLG-1522L b",240.00000000,400.00000000,-130.00000000,14.00000000,,,"Mass","Microlensing"
"HD 136352 b",4.72000000,0.42000000,-0.42000000,1.66400000,0.04300000,-0.04300000,"Mass","Radial Velocity"
"K2-263 b",15.40000000,2.40000000,-2.50000000,2.51300000,0.11000000,-0.09500000,"Mass","Transit"
"Kepler-462 b",53.90000000,104.60000000,-23.80000000,3.00000000,0.20000000,-0.10000000,"Mass","Transit"
"TOI-1443 b",30.00000000,,,2.30381001,0.12697832,-0.10061016,"Mass","Transit"
"TOI-5624 b",9.40000000,1.40000000,-1.40000000,2.31400000,0.03500000,-0.03500000,"Mass","Transit"
"TrES-5 b",568.91570000,21.61244000,-21.61244000,13.38354600,0.16813500,-0.16813500,"Mass","Transit"
"HD 204313 b",1466.77809830,409.99864503,-97.25549254,12.90000000,,,"Mass","Radial Velocity"
"Kepler-18 b",6.90000000,3.40000000,-3.40000000,2.00000000,0.10000000,-0.10000000,"Mass","Transit"
"TOI-561 c",5.93000000,0.67000000,-0.67000000,2.86500000,0.04100000,-0.04100000,"Mass","Transit"
"LTT 1445 A c",1.54000000,0.20000000,-0.19000000,1.14700000,0.05500000,-0.05400000,"Mass","Transit"
"WASP-119 b",390.93090000,25.42640000,-25.42640000,15.69260000,2.24180000,-2.24180000,"Mass","Transit"
"WTS-1 b",1274.44000000,111.24000000,-111.24000000,16.70000000,1.79000000,-2.02000000,"Mass","Transit"
"KMT-2022-BLG-0440L b",15.40000000,9.60000000,-7.40000000,4.05000000,,,"Mass","Microlensing"
"OGLE-2017-BLG-1049L b",1760.00000000,1150.00000000,-912.00000000,12.80000000,,,"Mass","Microlensing"
"Kepler-8 b",187.51970000,41.31790000,-38.13960000,15.87194400,0.59407700,-0.69495800,"Mass","Transit"
"HD 221420 b",7278.27052030,699.22249540,-699.22249540,12.00000000,,,"Mass","Radial Velocity"
"HD 117207 b",669.34662514,50.85254512,-28.28672822,13.40000000,,,"Mass","Radial Velocity"
"OGLE-2013-BLG-0341L B b",1.66000000,0.18000000,-0.18000000,1.16000000,,,"Mass","Microlensing"
"HATS-51 b",244.09344000,14.30235000,-14.30235000,15.80469000,2.12971000,-2.12971000,"Mass","Transit"
"OGLE-2017-BLG-0448L b",15.60000000,13.80000000,-9.30000000,4.08000000,,,"Mass","Microlensing"
"HAT-P-15 b",616.59020000,95.34900000,-95.34900000,11.88154000,0.78463000,-0.78463000,"Mass","Transit"
"K2-238 b",273.33380000,41.31790000,-38.13960000,14.57170000,1.68135000,-1.56926000,"Mass","Transit"
"Kepler-42 c",60.33700000,,,0.73000000,0.20000000,-0.20000000,"Mass","Transit"
"CoRoT-5 b",148.42000000,14.93700000,-7.62800000,15.55800000,0.51600000,-0.52700000,"Mass","Transit"
"CoRoT-29 b",270.15550000,63.56600000,-63.56600000,10.08810000,1.79344000,-1.79344000,"Mass","Transit"
"TOI-757 b",10.50000000,2.20000000,-2.10000000,2.50000000,0.10000000,-0.10000000,"Mass","Transit"
"HD 156098 c",1661.60691180,615.95145277,-409.04515981,12.80000000,,,"Mass","Radial Velocity"
"HD 56957 b",1880.90851263,915.02798375,-1279.57716658,12.80000000,,,"Mass","Radial Velocity"
"TOI-1453 b",2.32000000,,,1.17300000,0.05900000,-0.05600000,"Mass","Transit"
"WASP-197 b",403.32424848,80.72841538,-80.72841538,14.44837612,0.54924005,-0.54924005,"Mass","Transit"
"TYC 8998-760-1 b",6928.65927260,953.48522100,-953.48522100,21.18497352,0.67253884,-0.56044903,"Mass","Imaging"
"Kepler-281 b",324.00000000,82.00000000,-65.00000000,2.82000000,1.12000000,-1.12000000,"Mass","Transit"
"TOI-451 c",3.70000000,3.20000000,-2.40000000,2.93000000,0.16000000,-0.16000000,"Mass","Transit"
"WASP-181 b",95.03117000,10.80622000,-10.80622000,13.27145600,0.79583900,-0.66133100,"Mass","Transit"
"55 Cnc e",7.99000000,0.32000000,-0.33000000,1.87500000,0.02900000,-0.02900000,"Mass","Radial Velocity"
"HAT-P-69 b",1137.83140000,184.34140000,-184.34140000,18.78628400,0.57165900,-0.36989700,"Mass","Transit"
"EPIC 220674823 b",7.54000000,0.65000000,-0.64000000,1.60600000,0.03400000,-0.03300000,"Mass","Transit"
"OGLE-TR-111 b",174.79900000,31.78200000,-31.78200000,11.42197100,0.29143400,-0.29143400,"Mass","Transit"
"CWISEP J193518.59-154620.3 b",4926.34030850,2701.54145950,-2701.54145950,12.20000000,,,"Mass","Imaging"
"PSR B1257+12 d",3.90000000,0.20000000,-0.20000000,1.80000000,,,"Mass","Pulsar Timing"
"TOI-1472 c",21.13000000,0.96000000,-0.99000000,3.33400000,0.08000000,-0.08000000,"Mass","Radial Velocity"
"TOI-5153 b",1036.12060682,57.20911326,-54.03082919,11.88151954,0.44835923,-0.44835923,"Mass","Transit"
"OGLE-2016-BLG-1227L b",250.00000000,413.00000000,-120.00000000,13.90000000,,,"Mass","Microlensing"
"Kepler-297 b",48.50000000,11.20000000,-7.00000000,2.87000000,0.52000000,-0.52000000,"Mass","Transit"
"Kepler-53 b",111.00000000,,,2.89000000,,,"Mass","Transit"
"Kepler-105 b",10.80000000,2.30000000,-2.30000000,2.53000000,0.07000000,-0.07000000,"Mass","Transit"
"GJ 876 d",6.83000000,0.40000000,-0.40000000,2.51000000,,,"Mass","Radial Velocity"
"TOI-1710 b",19.10000000,2.30000000,-2.30000000,5.06000000,0.06000000,-0.06000000,"Mass","Transit"
"HD 145675 c",2510.84441530,508.52545120,-381.39408840,12.60000000,,,"Mass","Radial Velocity"
"TOI-1899 b",212.94503269,12.71313628,-12.71313628,11.09689089,0.33626942,-0.33626942,"Mass","Transit"
"OGLE-2017-BLG-1140L b",505.00000000,110.00000000,-83.00000000,13.50000000,,,"Mass","Microlensing"
"Kepler-226 b",24.00000000,11.80000000,-10.10000000,1.55000000,0.62000000,-0.62000000,"Mass","Transit"
"Kepler-11 d",7.30000000,0.80000000,-1.50000000,3.12000000,0.06000000,-0.07000000,"Mass","Transit"
"NGTS-14 A b",29.24036000,3.81396000,-3.81396000,4.97679600,0.33627000,-0.33627000,"Mass","Transit"
"K2-131 b",7.90000000,1.30000000,-1.30000000,1.69000000,0.08500000,-0.05800000,"Mass","Transit"
"TOI-6054.01",12.50000000,1.70000000,-1.60000000,2.64000000,0.15000000,-0.15000000,"Mass","Transit"
"HD 97658 b",8.30000000,1.10000000,-1.10000000,2.12000000,0.06000000,-0.06000000,"Mass","Radial Velocity"
"K2-137 b",158.91500000,,,0.64000000,0.10000000,-0.10000000,"Mass","Transit"
"HAT-P-25 b",180.84527000,7.31009000,-6.99226000,12.72221500,0.53803200,-0.53803200,"Mass","Transit"
"OGLE-2017-BLG-1434L b",4.43000000,0.25000000,-0.25000000,1.94000000,,,"Mass","Microlensing"
"Kepler-100 d",3.00000000,,,1.61000000,0.05000000,-0.05000000,"Mass","Transit"
"TOI-892 b",301.93850000,22.24810000,-22.24810000,11.99363000,0.22418000,-0.22418000,"Mass","Transit"
"G 196-3 b",8263.53858200,317.82840700,-317.82840700,12.00000000,,,"Mass","Imaging"
"WASP-12 b",467.21010000,24.15508000,-21.93027000,22.02564708,0.98639030,-0.97518132,"Mass","Transit"
"HD 145934 b",658.54045930,519.33161704,-15.25576354,13.40000000,,,"Mass","Radial Velocity"
"TOI-5800 b",9.50000000,1.70000000,-1.90000000,2.46000000,0.18000000,-0.16000000,"Mass","Transit"
"TOI-4507 b",20.00000000,,,8.20000000,0.10000000,-0.10000000,"Mass","Transit"
"TOI-3540 A b",375.03752026,44.49597698,-44.49597698,23.53885947,,,"Mass","Transit"
"TOI-2803 A b",309.88269682,26.37975778,-22.24798849,18.11371281,0.38110534,-0.35868738,"Mass","Transit"
"TOI-2420 b",294.62693329,27.01541459,-25.10844415,15.02003414,0.82946457,-0.80704661,"Mass","Transit"
"HATS-25 b",194.82979000,13.34886000,-13.34886000,14.12334000,1.12090000,-1.12090000,"Mass","Transit"
"HAT-P-50 b",429.07050000,23.20159000,-23.20159000,14.43719200,0.71737600,-0.71737600,"Mass","Transit"
"K2-233 c",4.60000000,1.80000000,-1.70000000,1.27200000,0.03800000,-0.03800000,"Mass","Transit"
"KMT-2022-BLG-1790L b",549.84314411,301.93698665,-282.86728223,13.50000000,,,"Mass","Microlensing"
"KMT-2018-BLG-1996L b",346.43296363,203.41018048,-190.69704420,13.70000000,,,"Mass","Microlensing"
"1RXS J160929.1-210524 b",3000.00000000,300.00000000,-300.00000000,18.64700000,,,"Mass","Imaging"
"TOI-4465 b",1872.00931723,82.63538582,-82.63538582,14.01122587,0.89671846,-0.78462865,"Mass","Transit"
"TOI-6255 b",1.44000000,0.14000000,-0.14000000,1.07900000,0.06500000,-0.06500000,"Mass","Transit"
"Kepler-328 c",39.40000000,13.60000000,-12.60000000,5.40000000,2.24000000,-0.54000000,"Mass","Transit"
"KMT-2019-BLG-1216L b",29.87587026,15.89142035,-15.89142035,5.98000000,,,"Mass","Microlensing"
"WASP-80 b",170.99254000,11.12405000,-11.44188000,11.19779100,0.33627000,-0.34747900,"Mass","Transit"
"WASP-149 b",314.96795134,62.29436777,-62.29436777,15.24421375,0.67253884,-0.67253884,"Mass","Transit"
"TOI-942 b",826.35800000,,,3.89000000,0.25000000,-0.23000000,"Mass","Transit"
"TOI-4940 b",89.00000000,,,6.61000000,0.37000000,-0.37000000,"Mass","Transit"
"TOI-2049 b",486.27746271,57.20911326,-57.20911326,16.64533634,0.79583763,-0.75100171,"Mass","Transit"
"K2-73 b",9.20000000,3.80000000,-3.70000000,2.58000000,0.13000000,-0.06000000,"Mass","Transit"
"Kepler-428 b",403.63000000,60.39000000,-60.39000000,12.11000000,0.34000000,-0.34000000,"Mass","Transit"
"HIP 10090 b",1229.99593509,206.58846455,-190.69704420,13.00000000,,,"Mass","Radial Velocity"
"K2-31 b",563.83042000,25.10857000,-25.10857000,11.88154000,3.92315000,-3.92315000,"Mass","Transit"
"KMT-2023-BLG-1592L b",184.34047606,123.95307873,-92.17023803,14.10000000,,,"Mass","Microlensing"
"HATS-47 b",117.27927000,9.85273000,-6.67443000,12.52045300,0.15692600,-0.15692600,"Mass","Transit"
"G 9-40 b",4.00000000,0.63000000,-0.63000000,1.90000000,0.06500000,-0.06500000,"Mass","Transit"
"HD 191939 b",10.00000000,0.70000000,-0.70000000,3.41000000,0.07500000,-0.07500000,"Mass","Transit"
"Kepler-54 b",0.98000000,0.34000000,-0.22000000,2.10000000,,,"Mass","Transit"
"OGLE-2019-BLG-1180L b",555.24622703,167.49557049,-161.13900235,13.50000000,,,"Mass","Microlensing"
"TOI-1107 b",1064.72516345,57.20911326,-57.20911326,14.57167491,0.56044903,-0.56044903,"Mass","Transit"
"TOI-6330 b",3179.00000000,100.00000000,-100.00000000,10.89000000,0.37000000,-0.35000000,"Mass","Transit"
"Kepler-111 c",222.47988490,44.49597698,-41.31769291,7.08407580,0.25780656,-0.23538859,"Mass","Transit"
"Kepler-65 e",260.00000000,200.00000000,-50.00000000,13.90000000,,,"Mass","Radial Velocity"
"Kepler-32 c",158.90000000,,,2.00000000,0.20000000,-0.20000000,"Mass","Transit"
"nu Oph c",7838.32346000,,,12.00000000,,,"Mass","Radial Velocity"
"KELT-2 A b",540.31100000,69.92260000,-69.92260000,15.13215000,0.89672000,-0.89672000,"Mass","Transit"
"TOI-1751 b",19.50000000,3.50000000,-3.40000000,2.95078450,0.11061818,-0.08190008,"Mass","Transit"
"TOI-1273 b",70.55790635,4.76742611,-4.76742611,11.09689089,2.46597575,-2.46597575,"Mass","Transit"
"PH1 b",169.00000000,,,6.18000000,0.17000000,-0.17000000,"Mass","Transit"
"KOI-1599.02",9.00000000,0.30000000,-0.30000000,1.90000000,0.20000000,-0.20000000,"Mass","Transit"
"TOI-260 b",4.23000000,1.60000000,-1.60000000,1.71000000,0.08000000,-0.08000000,"Mass","Transit"
"TOI-4487 A b",397.28550875,50.85254512,-50.85254512,14.60530185,0.77341967,-0.71737476,"Mass","Transit"
"TOI-2981 b",638.00000000,33.00000000,-33.00000000,13.40000000,0.42000000,-0.42000000,"Mass","Transit"
"Kepler-145 b",37.10000000,11.60000000,-11.60000000,2.65000000,0.08000000,-0.08000000,"Mass","Transit"
"HAT-P-56 b",734.18730000,139.84520000,-139.84520000,16.92559000,1.23299000,-1.23299000,"Mass","Transit"
"KMT-2017-BLG-2509L b",664.26137063,533.95172376,-400.46379282,13.40000000,,,"Mass","Microlensing"
"K2-138 e",12.97000000,1.98000000,-1.99000000,3.39000000,0.15600000,-0.11000000,"Mass","Transit"
"HD 50554 b",1859.29618095,286.04556630,-165.27077164,12.80000000,,,"Mass","Radial Velocity"
"WASP-168 b",133.48860000,12.71320000,-12.71320000,16.81350000,5.60450000,-3.36270000,"Mass","Transit"
"HATS-71 b",117.59710000,76.27920000,-76.27920000,11.47801600,0.20176200,-0.20176200,"Mass","Transit"
"KELT-6 b",165.27160000,38.13960000,-38.13960000,14.57170000,1.00881000,-1.00881000,"Mass","Transit"
"DH Tau b",3496.00000000,3178.00000000,-953.00000000,30.26430000,8.96720000,-8.96720000,"Mass","Imaging"
"Kepler-15 b",209.76000000,25.43000000,-28.60000000,10.76000000,0.67000000,-0.78000000,"Mass","Transit"
"WASP-114 b",562.24127000,20.34112000,-20.34112000,15.00885100,0.71737600,-0.71737600,"Mass","Transit"
"Kepler-62 e",36.00000000,,,1.61000000,0.05000000,-0.05000000,"Mass","Transit"
"K2-199 c",12.40000000,2.30000000,-2.30000000,2.85000000,0.10000000,-0.09000000,"Mass","Transit"
"TOI-1723 b",10.40000000,5.20000000,-4.80000000,3.43500000,0.24400000,-0.19300000,"Mass","Transit"
"TOI-2005 b",2034.10180480,,,11.99360935,0.67253884,-1.23298788,"Mass","Transit"
"Kepler-95 b",13.00000000,2.90000000,-2.90000000,3.42000000,0.09000000,-0.09000000,"Mass","Transit"
"TOI-674 b",23.60000000,3.30000000,-3.30000000,5.25000000,0.17000000,-0.17000000,"Mass","Transit"
"WASP-148 c",124.58873554,7.31005336,-8.58136699,13.90000000,,,"Mass","Radial Velocity"
"Kepler-23 c",7.81000000,1.32000000,-1.20000000,3.00500000,0.07400000,-0.07400000,"Mass","Transit"
"HD 68402 b",2510.84441530,540.30829190,-476.74261050,12.60000000,,,"Mass","Radial Velocity"
"TrES-1 b",266.97720000,34.96130000,-34.96130000,12.66617000,0.67254000,-0.67254000,"Mass","Transit"
"TOI-2202 b",287.31687993,27.65107141,-31.78284070,10.95117414,0.17934369,-0.17934369,"Mass","Transit"
"OGLE-2018-BLG-0740L b",1500.00000000,200.00000000,-200.00000000,12.90000000,,,"Mass","Microlensing"
"Wendelstein-2 b",232.33373000,171.94603000,-98.84513000,12.99347280,0.22866360,-0.23538900,"Mass","Transit"
"HD 194490 b",3561.90295725,560.64930995,-422.39395290,12.40000000,,,"Mass","Radial Velocity"
"LTT 1445 A b",2.73000000,0.25000000,-0.23000000,1.34000000,0.11000000,-0.06000000,"Mass","Transit"
"Kepler-307 c",3.64000000,0.65000000,-0.58000000,2.20000000,0.07000000,-0.07000000,"Mass","Transit"
"HD 23472 f",0.77000000,0.44000000,-0.40000000,1.13700000,0.08400000,-0.07700000,"Mass","Transit"
"HR 810 b",1970.53612340,158.91420350,-158.91420350,12.70000000,,,"Mass","Radial Velocity"
"HIP 41378 d",6.53000000,2.65000000,-3.15000000,3.65000000,0.02900000,-0.02900000,"Mass","Transit"
"OGLE-2019-BLG-0299L b",1976.89269154,1207.74794660,-1166.43025369,12.70000000,,,"Mass","Microlensing"
"K2-138 g",4.32000000,5.26000000,-3.03000000,3.01300000,0.30300000,-0.25100000,"Mass","Transit"
"HD 62364 b",5965.63919939,209.76674862,-200.23189641,12.10000000,,,"Mass","Radial Velocity"
"TOI-1749 b",57.00000000,,,1.39000000,0.21000000,-0.19000000,"Mass","Transit"
"Kepler-20 b",9.70000000,1.30000000,-1.30000000,1.77300000,0.05300000,-0.03000000,"Mass","Transit"
"CoRoT-4 b",228.83000000,25.43000000,-25.43000000,13.34000000,0.67000000,-0.56000000,"Mass","Transit"
"Kepler-53 d",166.50300000,,,2.12000000,1.05000000,-1.05000000,"Mass","Transit"
"NGTS-20 b",947.12865286,50.85254512,-47.67426105,11.99360935,0.44835923,-0.44835923,"Mass","Transit"
"HD 63935 c",11.10000000,2.00000000,-1.90000000,3.06451296,0.08805710,-0.07912569,"Mass","Radial Velocity"
"Kepler-58 e",597.79600000,,,1.61000000,0.52000000,-0.22000000,"Mass","Transit"
"GJ 581 e",2.48000000,0.70000000,-0.42000000,1.38000000,,,"Mass","Radial Velocity"
"USco1621 b",5085.28000000,635.66000000,-635.66000000,12.20000000,,,"Mass","Imaging"
"WASP-162 b",1652.71600000,63.56600000,-63.56600000,11.20900000,0.56045000,-0.56045000,"Mass","Transit"
"TIC 172900988 b",942.00000000,5.60000000,-5.60000000,11.25000000,0.44000000,-0.44000000,"Mass","Transit"
"CoRoT-3 b",6883.91000000,317.80000000,-317.80000000,11.32000000,0.78000000,-0.78000000,"Mass","Transit"
"Kepler-333 b",28.20000000,29.00000000,-24.10000000,1.32000000,0.16000000,-0.16000000,"Mass","Transit"
"TOI-1221 b",1112.39942450,,,2.91000000,0.13000000,-0.12000000,"Mass","Transit"
"Kepler-422 b",136.66000000,41.32000000,-41.32000000,12.89000000,1.23000000,-1.23000000,"Mass","Transit"
"Kepler-324 c",6.20000000,1.70000000,-1.20000000,3.15000000,0.33000000,-0.33000000,"Mass","Transit"
"KMT-2019-BLG-1552L b",1287.20504835,549.84314411,-587.98255295,13.00000000,,,"Mass","Microlensing"
"HATS-5 b",75.32300000,3.81400000,-3.91400000,10.22300000,0.28000000,-0.28000000,"Mass","Transit"
"Kepler-46 c",119.49900000,6.67400000,-6.03900000,13.50000000,,,"Mass","Transit Timing Variations"
"OGLE-2018-BLG-0932L b",282.86728223,114.41822652,-98.52680617,13.90000000,,,"Mass","Microlensing"
"Kepler-276 c",16.60000000,4.40000000,-3.60000000,2.90000000,1.27000000,-0.28000000,"Mass","Transit"
"AB Pic b",4290.50000000,158.90000000,-158.90000000,12.30000000,,,"Mass","Imaging"
"HIP 65426 b",2860.47000000,953.49000000,-953.49000000,16.81350000,1.12090000,-1.12090000,"Mass","Imaging"
"WASP-50 b",466.82870400,29.24036000,-29.24036000,13.06969400,0.48198700,-0.48198700,"Mass","Transit"
"XO-7 b",225.34147000,10.80622000,-10.80622000,15.38995700,0.29143400,-0.29143400,"Mass","Transit"
"WASP-47 b",374.00000000,17.00000000,-16.00000000,12.86000000,0.10000000,-0.10000000,"Mass","Transit"
"ups And d",3257.74117175,222.47988490,-1048.83374310,12.50000000,,,"Mass","Radial Velocity"
"Kepler-305 c",6.00000000,2.40000000,-2.20000000,3.30000000,0.82000000,-0.33000000,"Mass","Transit"
"HD 77338 b",15.90000000,4.70000000,-5.30000000,4.12000000,,,"Mass","Radial Velocity"
"TOI-4603 b",4096.80816623,184.34047606,-181.16219199,11.67975789,0.42594127,-0.39231432,"Mass","Transit"
"HD 66428 c",560.64930995,1081.88789743,-13.03096469,13.50000000,,,"Mass","Radial Velocity"
"TOI-1670 c",200.23189641,28.60455663,-25.42627256,11.06326395,0.28022452,-0.28022452,"Mass","Transit"
"Kepler-17 b",778.65000000,34.96000000,-34.96000000,14.68000000,0.22000000,-0.22000000,"Mass","Transit"
"TOI-132 b",22.40000000,1.90000000,-1.92000000,3.42000000,0.13000000,-0.14000000,"Mass","Transit"
"TOI-4633 c",123.00000000,,,3.20000000,0.20000000,-0.19000000,"Mass","Transit"
"CT Cha b",5403.00000000,1907.00000000,-1907.00000000,24.66000000,9.08000000,-6.73000000,"Mass","Imaging"
"OGLE-2014-BLG-0124L b",206.58846455,13.98444991,-13.98444991,14.10000000,,,"Mass","Microlensing"
"NGTS-10 b",687.14846000,29.24036000,-34.00781000,13.50684500,1.31145300,-0.93034700,"Mass","Transit"
"OGLE-2019-BLG-0362L b",1036.12060682,263.79757781,-184.34047606,13.10000000,,,"Mass","Microlensing"
"HD 73256 c",5085.25451200,317.82840700,-317.82840700,12.20000000,,,"Mass","Radial Velocity"
"Kepler-48 d",7.93000000,4.60000000,-4.60000000,2.04000000,0.11000000,-0.11000000,"Mass","Transit"
"WASP-48 b",254.26400000,73.10090000,-73.10090000,16.81350000,2.24180000,-2.24180000,"Mass","Transit"
"Kepler-18 d",16.40000000,1.40000000,-1.40000000,6.98000000,0.33000000,-0.33000000,"Mass","Transit"
"TOI-3856 b",171.62733978,31.78284070,-31.78284070,13.59649359,0.28022452,-0.26901554,"Mass","Transit"
"Kepler-106 c",10.44000000,3.20000000,-3.20000000,2.50000000,0.32000000,-0.32000000,"Mass","Transit"
"TOI-5734 b",9.10000000,2.60000000,-2.60000000,2.10000000,0.12000000,-0.12000000,"Mass","Transit"
"Kepler-176 d",1.72000000,0.46000000,-0.31000000,2.51000000,1.32000000,-1.32000000,"Mass","Transit"
"TOI-1695 b",6.36000000,1.00000000,-1.00000000,1.90000000,0.16000000,-0.14000000,"Mass","Transit"
"HATS-24 b",718.29580000,54.03110000,-54.03110000,15.63655500,0.63891300,-0.63891300,"Mass","Transit"
"Kepler-277 c",64.20000000,18.10000000,-15.70000000,3.36000000,0.83000000,-0.72000000,"Mass","Transit"
